,has_summ,soap_central,soapcentral_condensed,tvmega_recap,tvdb,scene_breaks,has_caps,n_scenes,n_lines,n_chars,n_chars_per_scene,duration_raw,duration,split,usable
gl-04-02-03,True,False,False,True,False,explicit,True,16,343,16,48.3125,2304.371519,38m 24.37s,train,True
gl-04-02-04,True,True,True,True,False,none,True,36,459,16,2.25,2208.380227,36m 48.38s,train,True
gl-04-03-03,True,False,False,True,False,explicit,True,23,381,24,47.60869565217392,2287.374512,38m 7.37s,train,True
gl-04-04-03,True,False,False,True,False,explicit,True,19,322,15,48.10526315789474,2425.092063,40m 25.09s,train,True
gl-04-04-06,True,False,False,True,False,explicit,False,35,438,20,42.62857142857143,2231.994921,37m 11.99s,nelly-excluded,False
gl-04-05-04,True,True,True,True,False,none,True,37,337,19,2.027027027027027,2198.209887,36m 38.21s,train,True
gl-04-05-05,True,True,True,True,True,none,True,38,373,20,2.263157894736842,2200.299683,36m 40.30s,val,True
gl-04-05-06,True,False,False,True,False,explicit,True,10,198,18,47.0,2244.464036,37m 24.46s,train,True
gl-04-06-04,True,True,True,True,False,none,True,40,369,27,2.35,2172.180317,36m 12.18s,train,True
gl-04-06-05,True,True,True,True,True,none,True,37,327,19,1.945945945945946,2172.412517,36m 12.41s,val,True
gl-04-06-06,True,False,False,True,False,explicit,True,27,369,17,46.37037037037037,2220.477823,37m 0.48s,train,True
gl-04-07-03,True,False,False,True,False,explicit,True,19,267,19,47.0,2259.139048,37m 39.14s,train,True
gl-04-07-04,True,True,True,True,False,none,True,43,388,23,2.0930232558139537,2213.813696,36m 53.81s,train,True
gl-04-07-05,True,True,True,True,True,none,True,26,267,16,2.1538461538461537,2202.389478,36m 42.39s,val,True
gl-04-07-06,True,False,False,True,False,explicit,True,26,405,14,46.92307692307692,2247.900590,37m 27.90s,train,True
gl-04-08-04,True,True,True,True,False,none,True,48,402,15,2.1041666666666665,2222.451519,37m 2.45s,train,True
gl-04-08-05,True,True,True,True,True,none,True,48,281,26,1.8958333333333333,2129.362721,35m 29.36s,val,True
gl-04-09-03,True,False,False,True,False,explicit,True,21,400,18,45.333333333333336,2250.501224,37m 30.50s,train,True
gl-04-09-04,True,True,True,True,False,none,True,36,257,17,1.805555555555556,2223.658957,37m 3.66s,train,True
gl-04-10-03,True,False,False,True,False,explicit,True,21,366,18,46.0,2256.306213,37m 36.31s,train,True
gl-04-10-06,True,False,False,True,False,explicit,True,30,313,14,42.13333333333333,2281.778503,38m 1.78s,train,True
gl-04-11-03,True,False,False,True,False,explicit,True,16,281,14,46.8125,2213.929796,36m 53.93s,train,True
gl-04-11-05,True,True,True,True,True,none,True,45,391,23,1.9555555555555555,2184.324354,36m 24.32s,train,True
gl-04-11-06,True,False,False,True,False,explicit,True,21,335,11,47.38095238095238,2283.775420,38m 3.78s,train,True
gl-04-12-04,True,True,True,True,False,none,False,40,332,27,2.05,2206.963810,36m 46.96s,nelly-excluded,False
gl-04-12-05,True,True,True,True,True,none,True,40,360,17,1.975,2188.364626,36m 28.36s,val,True
gl-04-12-06,True,False,False,True,True,explicit,False,15,284,11,40.66666666666666,2284.332698,38m 4.33s,nelly-excluded,False
gl-04-13-04,True,True,True,True,False,none,True,32,426,15,2.0,2215.857052,36m 55.86s,train,True
gl-04-13-05,True,True,True,True,False,none,True,42,374,22,1.9285714285714288,2183.325896,36m 23.33s,train,True
gl-04-13-06,True,False,False,True,False,explicit,True,30,321,18,44.6,2263.736599,37m 43.74s,train,True
gl-04-14-03,True,False,False,True,False,explicit,True,19,320,17,47.63157894736842,2278.411610,37m 58.41s,train,True
gl-04-14-04,True,True,True,True,False,none,True,37,538,21,2.216216216216216,2213.581497,36m 53.58s,train,True
gl-04-14-05,True,True,True,True,False,none,True,49,386,27,2.0408163265306123,2178.426485,36m 18.43s,train,True
gl-04-14-06,False,False,False,False,False,none,True,52,405,26,2.3076923076923075,2223.333878,37m 3.33s,nelly-excluded,False
gl-04-15-03,False,False,False,False,False,implicit,True,23,404,18,49.04347826086956,2281.058685,38m 1.06s,nelly-excluded,False
gl-04-15-04,True,True,True,True,False,none,True,26,305,19,2.269230769230769,2165.167891,36m 5.17s,train,True
gl-04-15-05,True,True,True,True,False,none,True,39,418,28,2.58974358974359,2142.365896,35m 42.37s,train,True
gl-04-16-04,True,True,True,True,False,none,True,30,385,14,2.2,2216.576871,36m 56.58s,train,True
gl-04-17-03,True,False,False,True,False,explicit,True,24,399,23,44.833333333333336,2230.741043,37m 10.74s,train,True
gl-04-17-06,True,False,False,True,False,explicit,True,23,362,14,47.43478260869565,2254.402177,37m 34.40s,train,True
gl-04-18-05,True,True,True,True,True,none,True,45,417,22,2.022222222222222,2176.243810,36m 16.24s,train,True
gl-04-18-06,True,False,False,True,False,explicit,True,23,362,15,46.60869565217392,2230.323084,37m 10.32s,train,True
gl-04-19-04,True,True,True,True,False,none,True,38,373,18,2.026315789473684,2212.745578,36m 52.75s,train,True
gl-04-19-05,True,True,True,True,True,none,True,44,360,18,1.8863636363636365,2184.254694,36m 24.25s,train,True
gl-04-19-06,True,False,False,True,False,explicit,False,26,289,15,37.65384615384615,2258.233469,37m 38.23s,nelly-excluded,False
gl-04-20-04,True,True,True,True,False,none,True,39,441,20,2.2564102564102564,2217.041270,36m 57.04s,train,True
gl-04-20-05,True,True,True,True,False,none,True,50,324,20,1.98,2165.283991,36m 5.28s,train,True
gl-04-20-06,True,False,False,True,False,explicit,True,18,428,12,48.94444444444444,2258.512109,37m 38.51s,train,True
gl-04-21-03,True,False,False,True,False,explicit,True,11,302,10,50.90909090909091,2256.027574,37m 36.03s,train,True
gl-04-21-04,True,True,True,True,False,none,True,40,512,19,2.1,2199.695964,36m 39.70s,train,True
gl-04-21-05,True,True,True,True,False,none,True,41,378,16,2.1219512195121952,2139.347302,35m 39.35s,train,True
gl-04-21-06,True,False,False,True,False,explicit,True,24,436,16,46.708333333333336,2281.824943,38m 1.82s,train,True
gl-04-22-03,True,False,False,True,False,explicit,True,23,506,18,46.17391304347826,2292.134603,38m 12.13s,train,True
gl-04-22-04,True,True,True,True,False,none,False,43,354,17,2.0232558139534884,2214.370975,36m 54.37s,nelly-excluded,False
gl-04-22-05,True,True,True,True,False,none,True,37,334,19,1.945945945945946,2195.284172,36m 35.28s,train,True
gl-04-23-03,True,False,False,True,False,explicit,True,23,381,17,46.78260869565217,2275.927075,37m 55.93s,train,True
gl-04-23-04,True,True,True,True,False,none,True,31,363,15,1.903225806451613,2143.085714,35m 43.09s,train,True
gl-04-24-06,True,False,False,True,False,explicit,True,31,320,17,44.54838709677419,2288.442630,38m 8.44s,train,True
gl-04-25-03,True,False,False,True,False,explicit,True,14,318,20,48.57142857142857,2267.451791,37m 47.45s,train,True
gl-04-25-05,True,True,True,True,True,none,True,44,376,17,1.9318181818181817,2191.290340,36m 31.29s,val,True
gl-04-25-06,True,False,False,True,False,explicit,True,23,471,22,48.60869565217392,2284.564898,38m 4.56s,train,True
gl-04-26-04,True,True,True,True,False,explicit,True,29,421,16,43.41379310344828,2154.602812,35m 54.60s,train,True
gl-04-26-05,True,True,True,True,True,none,True,42,503,20,2.0476190476190474,2191.290340,36m 31.29s,train,True
gl-04-26-06,True,False,False,True,False,explicit,True,19,265,16,44.89473684210526,2283.125261,38m 3.13s,train,True
gl-04-27-04,True,True,True,True,False,none,True,24,344,10,2.1666666666666665,2208.844626,36m 48.84s,train,True
gl-04-27-05,True,True,True,True,False,explicit,True,26,504,16,46.53846153846154,2156.297868,35m 56.30s,train,True
gl-04-27-06,True,False,False,True,False,explicit,True,37,430,20,43.54054054054054,2233.782857,37m 13.78s,train,True
gl-04-28-03,True,False,False,True,False,explicit,True,21,389,17,46.61904761904762,2275.578776,37m 55.58s,train,True
gl-04-28-04,True,True,True,True,False,none,True,31,408,15,2.3870967741935485,2210.655782,36m 50.66s,train,True
gl-04-28-05,True,True,True,True,False,none,True,38,382,23,2.1578947368421053,2175.175692,36m 15.18s,train,True
gl-04-28-06,True,False,False,True,False,explicit,True,22,445,15,47.40909090909091,2281.267664,38m 1.27s,train,True
gl-04-29-04,True,True,True,False,False,none,True,37,447,29,3.081081081081081,2209.216145,36m 49.22s,nelly-excluded,True
gl-04-29-05,True,True,True,True,False,none,True,39,304,18,2.051282051282051,2191.383220,36m 31.38s,train,True
gl-04-30-03,True,False,False,True,False,explicit,True,16,354,12,49.625,2276.855873,37m 56.86s,train,True
gl-04-30-04,True,True,True,False,False,implicit,True,2,420,32,71.5,2203.852336,36m 43.85s,nelly-excluded,True
gl-05-01-03,True,False,False,True,False,explicit,True,27,389,17,46.48148148148148,2249.618866,37m 29.62s,train,True
gl-05-01-06,True,False,False,True,False,explicit,True,24,410,17,48.16666666666666,2233.109478,37m 13.11s,train,True
gl-05-02-03,True,False,False,True,False,explicit,True,20,350,13,47.6,2272.885261,37m 52.89s,train,True
gl-05-02-05,True,True,True,True,False,none,True,38,301,21,1.947368421052632,2183.256236,36m 23.26s,train,True
gl-05-02-06,True,False,False,True,False,none,True,34,383,16,2.294117647058824,2195.748571,36m 35.75s,train,True
gl-05-03-04,True,True,True,False,False,none,True,62,417,39,2.7580645161290325,2197.606168,36m 37.61s,nelly-excluded,True
gl-05-03-05,True,True,True,True,False,none,False,37,399,14,2.135135135135135,2195.284172,36m 35.28s,nelly-excluded,False
gl-05-03-06,True,False,False,True,False,explicit,True,11,288,16,52.54545454545455,2237.521270,37m 17.52s,train,True
gl-05-04-04,True,True,True,False,False,none,True,37,508,27,3.5135135135135136,2209.169705,36m 49.17s,nelly-excluded,True
gl-05-04-05,True,True,True,True,False,none,True,34,282,16,1.7647058823529411,2192.381678,36m 32.38s,train,True
gl-05-04-06,True,False,False,True,False,explicit,True,25,358,15,46.08,2251.708662,37m 31.71s,train,True
gl-05-05-03,True,False,False,True,False,explicit,False,20,291,17,47.8,2253.775238,37m 33.78s,nelly-excluded,False
gl-05-05-04,True,True,True,True,False,explicit,False,30,389,21,44.96666666666667,2197.141769,36m 37.14s,nelly-excluded,False
gl-05-05-05,True,True,True,True,False,none,True,33,353,13,2.0,2174.362993,36m 14.36s,train,True
gl-05-05-06,True,False,False,True,False,explicit,True,23,300,12,47.08695652173913,2243.233379,37m 23.23s,train,True
gl-05-06-03,True,False,False,True,False,explicit,True,19,417,16,48.78947368421053,2267.846531,37m 47.85s,train,True
gl-05-06-04,True,True,True,True,False,explicit,True,21,452,14,48.38095238095238,2212.141859,36m 52.14s,train,True
gl-05-06-05,True,True,True,True,True,none,True,42,505,19,2.095238095238096,2085.337687,34m 45.34s,val,True
gl-05-07-04,True,True,True,True,False,explicit,True,24,398,15,46.75,2167.884626,36m 7.88s,train,True
gl-05-08-03,True,False,False,True,False,explicit,True,29,461,27,44.206896551724135,2228.883447,37m 8.88s,train,True
gl-05-08-06,True,False,False,True,False,explicit,True,29,353,20,45.6551724137931,2217.412789,36m 57.41s,train,True
gl-05-09-03,True,False,False,True,False,explicit,True,22,343,17,47.54545454545455,2288.001451,38m 8.00s,train,True
gl-05-09-05,True,True,True,True,False,none,True,35,382,13,1.8857142857142857,2203.248617,36m 43.25s,val,True
gl-05-09-06,True,False,False,True,False,explicit,True,29,308,20,44.82758620689656,2264.920816,37m 44.92s,train,True
gl-05-10-04,True,True,True,True,False,none,True,32,347,16,2.34375,2209.726984,36m 49.73s,train,True
gl-05-10-05,True,True,True,True,False,none,True,37,362,14,1.972972972972973,2194.378594,36m 34.38s,val,True
gl-05-10-06,True,False,False,True,False,explicit,True,25,332,23,42.84,2240.655964,37m 20.66s,train,True
gl-05-11-04,True,True,True,True,False,explicit,True,30,393,19,45.9,2195.887891,36m 35.89s,train,True
gl-05-11-05,True,True,True,True,False,none,True,55,357,20,1.8363636363636364,2144.293152,35m 44.29s,train,True
gl-05-11-06,True,False,False,True,False,explicit,True,28,312,16,46.57142857142857,2212.025760,36m 52.03s,train,True
gl-05-12-03,True,False,False,True,False,explicit,True,22,374,12,46.68181818181818,2237.567710,37m 17.57s,train,True
gl-05-12-04,True,True,True,True,False,explicit,True,28,431,20,46.285714285714285,2213.813696,36m 53.81s,train,True
gl-05-12-05,True,True,True,True,False,none,False,35,468,16,2.5142857142857142,2157.365986,35m 57.37s,nelly-excluded,False
gl-05-12-06,True,False,False,True,False,explicit,True,32,341,17,44.40625,2230.833923,37m 10.83s,train,True
gl-05-13-04,True,True,True,True,False,none,True,36,505,15,1.8611111111111112,2140.531519,35m 40.53s,train,True
gl-05-13-05,True,True,True,True,False,none,True,33,333,15,1.9696969696969693,2176.243810,36m 16.24s,val,True
gl-05-14-03,True,False,False,True,False,explicit,True,19,324,14,48.68421052631579,2259.858866,37m 39.86s,train,True
gl-05-14-04,True,True,True,True,False,none,True,21,234,17,2.0,2203.480816,36m 43.48s,train,True
gl-05-15-03,True,False,False,True,False,explicit,True,18,358,12,49.72222222222222,2249.967166,37m 29.97s,train,True
gl-05-15-06,True,False,False,True,False,explicit,True,27,362,12,45.629629629629626,2254.169977,37m 34.17s,train,True
gl-05-16-03,True,False,False,True,False,explicit,False,26,371,16,46.23076923076923,2243.790658,37m 23.79s,nelly-excluded,False
gl-05-16-05,True,True,True,True,False,none,True,35,345,17,2.4571428571428573,2126.320907,35m 26.32s,train,True
gl-05-16-06,True,False,False,True,False,explicit,True,27,306,16,41.92592592592592,2243.558458,37m 23.56s,train,True
gl-05-17-04,True,True,True,True,False,none,True,14,251,13,2.5,2223.682177,37m 3.68s,train,True
gl-05-17-05,True,True,True,True,False,none,True,42,376,14,2.0,2191.383220,36m 31.38s,train,True
gl-05-17-06,True,False,False,True,False,explicit,True,15,281,9,42.2,2231.925261,37m 11.93s,train,True
gl-05-18-04,True,True,True,True,False,none,False,19,213,17,1.947368421052632,2156.065669,35m 56.07s,nelly-excluded,False
gl-05-18-05,True,True,True,True,False,none,True,32,463,14,2.03125,2176.383129,36m 16.38s,train,True
gl-05-18-06,True,False,False,True,False,explicit,True,31,368,18,45.096774193548384,2203.620136,36m 43.62s,train,True
gl-05-19-03,True,False,False,True,False,explicit,True,15,360,16,49.2,2253.055420,37m 33.06s,train,True
gl-05-19-04,True,True,True,True,False,none,True,27,262,17,1.8888888888888888,2197.582948,36m 37.58s,train,True
gl-05-19-05,True,True,True,True,False,none,True,53,341,22,1.9433962264150944,2195.377052,36m 35.38s,train,True
gl-05-19-06,True,False,False,True,False,explicit,True,33,346,18,44.39393939393939,2168.581224,36m 8.58s,train,True
gl-05-20-03,True,False,False,True,False,explicit,True,31,361,17,45.45161290322581,2255.818594,37m 35.82s,train,True
gl-05-20-04,True,True,True,False,False,none,True,41,374,28,3.365853658536585,2186.251610,36m 26.25s,nelly-excluded,True
gl-05-20-05,True,True,True,True,False,none,True,41,350,13,1.9268292682926829,2185.369252,36m 25.37s,train,True
gl-05-21-03,True,False,False,True,False,explicit,True,19,402,16,49.63157894736842,2256.004354,37m 36.00s,train,True
gl-05-21-04,True,True,True,False,False,none,True,45,523,23,2.8,2211.561361,36m 51.56s,nelly-excluded,True
gl-05-22-03,True,False,False,True,False,explicit,True,23,363,19,45.78260869565217,2211.863220,36m 51.86s,train,True
gl-05-22-06,False,False,False,False,False,none,False,27,287,16,2.555555555555556,2234.038277,37m 14.04s,nelly-excluded,False
gl-05-23-05,True,True,True,True,False,explicit,True,27,359,20,44.81481481481482,2117.288345,35m 17.29s,train,True
gl-05-23-06,True,False,False,True,False,explicit,True,25,307,17,45.56,2214.928254,36m 54.93s,train,True
gl-05-24-04,True,True,True,True,False,none,True,60,422,29,1.8166666666666669,2207.660408,36m 47.66s,train,True
gl-05-24-05,True,True,True,True,False,explicit,False,21,312,11,44.333333333333336,2178.263946,36m 18.26s,nelly-excluded,False
gl-05-24-06,True,False,False,True,False,none,True,29,237,19,1.827586206896552,2235.895873,37m 15.90s,train,True
gl-05-25-04,True,True,True,True,False,none,True,33,416,17,2.4242424242424243,2205.245533,36m 45.25s,train,True
gl-05-25-05,True,True,True,True,False,none,True,40,332,17,1.9,2175.291791,36m 15.29s,val,True
gl-05-25-06,True,False,False,True,False,explicit,True,24,331,12,46.375,2197.048889,36m 37.05s,train,True
gl-05-26-04,True,True,True,True,False,none,True,19,137,15,1.7894736842105263,2214.765714,36m 54.77s,train,True
gl-05-26-05,True,True,True,True,False,none,True,51,326,21,1.8823529411764703,2182.280998,36m 22.28s,train,True
gl-05-26-06,False,False,False,False,False,implicit,True,60,407,28,23.816666666666663,2176.777868,36m 16.78s,nelly-excluded,False
gl-05-27-04,True,True,True,True,False,none,True,16,143,17,2.0625,2171.739138,36m 11.74s,train,True
gl-05-27-05,True,True,True,True,False,none,True,45,276,19,1.8666666666666667,2189.363084,36m 29.36s,train,True
gl-05-28-03,True,False,False,True,False,none,True,26,341,23,2.730769230769231,2241.816961,37m 21.82s,val,True
gl-05-28-04,True,True,True,True,False,none,True,24,195,26,2.375,2210.446803,36m 50.45s,train,True
gl-05-29-03,True,False,False,True,False,explicit,True,16,403,18,47.875,2239.820045,37m 19.82s,val,True
gl-05-29-06,True,False,False,True,False,explicit,True,26,337,13,44.92307692307692,2192.126259,36m 32.13s,train,True
gl-05-30-05,True,True,True,True,False,explicit,True,31,362,21,43.58064516129032,2196.282630,36m 36.28s,train,True
gl-05-30-06,True,False,False,True,False,explicit,True,26,363,12,45.73076923076923,2202.830658,36m 42.83s,train,True
gl-05-31-04,True,True,True,True,False,none,True,18,121,13,1.6111111111111112,2202.343039,36m 42.34s,train,True
gl-05-31-05,True,False,False,True,False,explicit,True,32,474,18,43.0625,2156.321088,35m 56.32s,train,True
gl-05-31-06,True,False,False,True,False,explicit,True,14,327,17,48.785714285714285,2230.137324,37m 10.14s,train,True
gl-06-01-04,True,True,True,False,False,none,True,36,433,29,3.4444444444444446,2137.280726,35m 37.28s,nelly-excluded,True
